
/HMP/200_50_270004	GRASP	5	206488.000000	206514.000000	206514.000000	206514.000000	206496.000000	206488.000000	206505.200000	96.303	203.432
/HMP/200_50_270005	GRASP	5	230246.000000	230396.000000	229992.000000	229940.000000	230028.000000	229940.000000	230120.400000	146.399	202.633
/MTSP/Crama/s1n001.txt	GRASP	5	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	7.000000	0.005	0.006
/MTSP/Crama/s1n002.txt	GRASP	5	12.000000	12.000000	12.000000	12.000000	12.000000	12.000000	12.000000	0.002	0.003
/MTSP/Crama/s1n003.txt	GRASP	5	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	10.000000	0.002	0.003
/MTSP/Crama/s1n004.txt	GRASP	5	9.000000	9.000000	9.000000	9.000000	9.000000	9.000000	9.000000	0.002	0.004
/MTSP/Crama/s1n005.txt	GRASP	5	8.000000	8.000000	8.000000	8.000000	8.000000	8.000000	8.000000	0.002	0.003
/MTSP/Crama/s1n006.txt	GRASP	5	9.000000	9.000000	9.000000	9.000000	9.000000	9.000000	9.000000	0.002	0.003
/MTSP/Crama/s1n007.txt	GRASP	5	8.000000	8.000000	8.000000	8.000000	8.000000	8.000000	8.000000	0.002	0.003
/MTSP/Crama/s1n008.txt	GRASP	5	11.000000	11.000000	11.000000	11.000000	11.000000	11.000000	11.000000	0.005	0.005
/MTSP/Crama/s1n009.txt	GRASP	5	8.000000	8.000000	8.000000	8.000000	8.000000	8.000000	8.000000	0.002	0.003
/MTSP/Crama/s1n010.txt	GRASP	5	9.000000	9.000000	9.000000	9.000000	9.000000	9.000000	9.000000	0.002	0.003
/MTSP/Crama/s2n001.txt	GRASP	5	22.000000	22.000000	22.000000	22.000000	22.000000	22.000000	22.000000	0.012	0.013
/MTSP/Crama/s2n002.txt	GRASP	5	19.000000	19.000000	19.000000	19.000000	19.000000	19.000000	19.000000	0.015	0.017
/MTSP/Crama/s2n003.txt	GRASP	5	22.000000	22.000000	22.000000	22.000000	22.000000	22.000000	22.000000	0.168	0.168
/MTSP/Crama/s2n004.txt	GRASP	5	22.000000	22.000000	22.000000	22.000000	22.000000	22.000000	22.000000	0.076	0.076
/MTSP/Crama/s2n005.txt	GRASP	5	20.000000	20.000000	20.000000	20.000000	20.000000	20.000000	20.000000	0.081	0.081
/MTSP/Crama/s2n006.txt	GRASP	5	24.000000	24.000000	24.000000	24.000000	24.000000	24.000000	24.000000	0.016	0.016
/MTSP/Crama/s2n007.txt	GRASP	5	19.000000	19.000000	19.000000	19.000000	19.000000	19.000000	19.000000	4.214	4.214
/MTSP/Crama/s2n008.txt	GRASP	5	24.000000	24.000000	24.000000	24.000000	24.000000	24.000000	24.000000	0.058	0.058
/MTSP/Crama/s2n009.txt	GRASP	5	16.000000	16.000000	16.000000	16.000000	16.000000	16.000000	16.000000	0.020	0.022
/MTSP/Crama/s2n010.txt	GRASP	5	18.000000	18.000000	18.000000	18.000000	18.000000	18.000000	18.000000	0.077	0.077
/MTSP/Crama/s3n001.txt	GRASP	5	98.000000	97.000000	98.000000	98.000000	98.000000	97.000000	97.800000	8.219	30.040
/MTSP/Crama/s3n002.txt	GRASP	5	90.000000	89.000000	91.000000	91.000000	90.000000	89.000000	90.200000	15.477	30.082
/MTSP/Crama/s3n003.txt	GRASP	5	78.000000	79.000000	79.000000	78.000000	79.000000	78.000000	78.600000	14.080	30.086
/MTSP/Crama/s3n004.txt	GRASP	5	96.000000	97.000000	97.000000	96.000000	96.000000	96.000000	96.400000	8.091	30.057
/MTSP/Crama/s3n005.txt	GRASP	5	100.000000	101.000000	101.000000	100.000000	101.000000	100.000000	100.600000	11.883	30.079
/MTSP/Crama/s3n006.txt	GRASP	5	81.000000	82.000000	82.000000	82.000000	81.000000	81.000000	81.600000	6.912	30.055
/MTSP/Crama/s3n007.txt	GRASP	5	95.000000	94.000000	96.000000	96.000000	95.000000	94.000000	95.200000	9.712	30.072
/MTSP/Crama/s3n008.txt	GRASP	5	116.000000	114.000000	115.000000	114.000000	115.000000	114.000000	114.800000	9.034	30.075
/MTSP/Crama/s3n009.txt	GRASP	5	83.000000	84.000000	84.000000	83.000000	83.000000	83.000000	83.400000	8.316	30.041
/MTSP/Crama/s3n010.txt	GRASP	5	86.000000	86.000000	86.000000	86.000000	86.000000	86.000000	86.000000	8.040	30.027
/MTSP/Crama/s4n001.txt	GRASP	5	180.000000	180.000000	183.000000	182.000000	182.000000	180.000000	181.400000	12.524	40.352
/MTSP/Crama/s4n002.txt	GRASP	5	192.000000	194.000000	194.000000	191.000000	192.000000	191.000000	192.600000	28.880	40.396
/MTSP/Crama/s4n003.txt	GRASP	5	174.000000	176.000000	178.000000	177.000000	176.000000	174.000000	176.200000	15.615	40.294
/MTSP/Crama/s4n004.txt	GRASP	5	187.000000	180.000000	185.000000	184.000000	184.000000	180.000000	184.000000	23.275	40.222
/MTSP/Crama/s4n005.txt	GRASP	5	184.000000	182.000000	186.000000	183.000000	183.000000	182.000000	183.600000	12.810	40.294
/MTSP/Crama/s4n006.txt	GRASP	5	185.000000	186.000000	186.000000	186.000000	185.000000	185.000000	185.600000	17.250	40.301
/MTSP/Crama/s4n007.txt	GRASP	5	193.000000	192.000000	191.000000	192.000000	190.000000	190.000000	191.600000	18.106	40.199
/MTSP/Crama/s4n008.txt	GRASP	5	195.000000	195.000000	192.000000	194.000000	197.000000	192.000000	194.600000	20.839	40.043
/MTSP/Crama/s4n009.txt	GRASP	5	165.000000	164.000000	166.000000	164.000000	163.000000	163.000000	164.400000	19.370	40.404
/MTSP/Crama/s4n010.txt	GRASP	5	160.000000	163.000000	164.000000	164.000000	162.000000	160.000000	162.600000	23.165	40.286
